Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
0,0,610,0,0,0,0,0,0
0,0,621,0,0,0,0,0,0
0,0,635,0,0,0,0,0,0
0,0,641,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,602,0,0,0,0,0,0
0,0,623,0,0,0,0,0,0
0,0,605,1,0,0,0,0,0
0,0,615,7,0,0,0,0,0
0,0,613,3,0,0,0,0,0
0,1,617,5,0,0,0,0,0
1,1,591,1,0,0,0,0,0
4,2,601,2,0,0,0,0,0
3,4,577,0,0,0,0,0,0
8,6,586,3,0,0,0,0,0
3,6,568,0,0,0,1,0,0
6,7,577,0,0,1,1,0,0
4,6,567,0,0,1,0,0,0
6,7,575,1,0,2,1,1,0
3,8,564,0,0,3,0,0,0
4,8,574,1,0,3,0,1,0
10,7,538,0,0,2,0,3,0
13,9,547,1,0,3,0,3,0
8,9,512,1,0,2,0,2,0
8,11,519,3,2,2,1,2,0
6,11,481,1,1,4,2,4,0
14,14,493,1,0,4,4,4,0
6,13,434,1,1,4,3,3,0
15,15,459,4,1,8,3,4,0
7,15,410,2,1,5,1,3,0
3,14,237,2,0,3,1,2,0
8,16,418,4,0,3,2,4,0
4,14,295,3,0,0,0,2,0
0,15,469,1,0,2,0,0,0
0,8,444,9,0,0,0,0,0
0,12,543,7,0,0,0,0,0
0,4,471,5,0,0,0,0,0
0,0,579,3,0,0,0,0,0
0,0,592,2,0,0,0,0,0
0,0,609,1,0,0,0,0,0
0,0,617,0,0,0,0,0,0
0,0,626,0,0,0,0,0,0
0,0,634,0,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
