Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
7,3,564,0,0,0,1,3,0
7,5,566,2,0,0,1,3,0
8,5,537,0,0,0,2,3,0
12,7,547,0,0,1,2,4,0
6,8,526,1,0,1,3,2,0
8,11,538,2,1,2,3,2,0
3,11,512,1,0,3,1,2,0
9,12,527,2,1,3,1,2,0
10,11,491,0,1,3,0,0,0
17,11,508,1,1,4,1,0,0
10,10,461,0,0,2,1,0,0
18,11,483,2,1,4,1,2,0
6,10,449,3,1,3,1,1,0
13,12,470,4,1,4,2,5,0
10,12,465,2,1,2,2,4,0
12,13,490,2,3,2,2,5,0
0,13,514,2,0,0,0,0,0
0,13,540,2,0,1,0,0,0
0,13,577,1,0,0,0,0,0
0,13,597,1,0,0,0,0,0
0,0,608,0,0,0,0,0,0
0,0,619,1,0,0,0,0,0
0,0,626,0,0,0,0,0,0
0,0,633,0,0,0,0,0,0
0,0,640,0,0,0,0,0,0
0,0,644,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
