Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
0,0,613,5,0,0,0,0,0
0,0,614,3,0,0,0,0,0
0,0,619,5,0,0,0,0,0
1,1,611,2,0,0,0,0,0
2,2,617,2,0,0,0,1,0
2,3,594,0,0,1,0,0,0
3,4,598,1,0,1,0,1,0
1,4,581,0,0,1,0,0,0
7,5,587,1,0,2,0,2,0
3,7,578,0,0,1,1,0,0
3,9,587,0,0,1,1,0,0
1,9,561,0,0,2,1,1,0
6,9,573,1,0,3,1,2,0
6,10,544,0,0,1,2,2,0
16,10,549,1,1,1,2,2,0
8,10,516,1,0,1,2,3,0
16,12,527,2,0,2,4,4,0
8,11,472,0,0,1,1,3,0
18,11,489,2,1,3,1,6,0
14,11,436,0,0,2,4,3,0
17,10,455,2,0,6,4,6,0
10,10,409,3,0,4,3,6,0
14,10,250,3,0,3,4,3,0
14,16,423,3,0,2,5,8,0
1,18,418,2,0,1,0,1,0
0,20,490,2,0,1,0,0,0
0,17,519,1,0,0,0,0,0
0,18,560,1,0,0,0,0,0
0,1,576,0,0,0,0,0,0
0,0,590,1,0,0,0,0,0
