Frecuencia de muestreo (1/h): 1
-5.202546,-3.175126,0
-8.323331,11.76137,0
-8.877192,14.41223,0
-8.877192,14.41223,0
-8.877192,14.41223,0
-8.934614,14.68706,0
-8.997376,14.98744,0
-8.997376,14.98744,0
-8.997376,14.98744,0
-8.997376,14.98744,0
-8.997376,14.98744,0
-8.997376,14.98744,0
-8.997376,14.98744,0
-8.997376,14.98744,0
-8.997376,14.98744,0
-8.997376,14.98744,0
-9.054926,15.26289,0
-9.009313,15.04457,0
-9.009313,15.04457,0
-9.009313,15.04457,0
-9.009313,15.04457,0
-9.009313,15.04457,0
-9.009313,15.04457,0
-9.009313,15.04457,0
-8.742666,13.76833,0
-8.863952,14.34884,0
-8.925494,14.64339,0
-8.925494,14.64339,0
-8.925494,14.64339,0
-8.981634,14.9121,0
-9.050383,15.24115,0
-9.050383,15.24115,0
-9.050383,15.24115,0
-9.050383,15.24115,0
-9.050383,15.24115,0
-9.050383,15.24115,0
-9.050383,15.24115,0
-9.050383,15.24115,0
-9.050383,15.24115,0
-9.050383,15.24115,0
-8.94758,14.7491,0
-9.017085,15.08177,0
-9.017085,15.08177,0
-9.017085,15.08177,0
-9.017085,15.08177,0
-9.017085,15.08177,0
-9.017085,15.08177,0
-9.017085,15.08177,0
-8.904872,14.54469,0
-8.953956,14.77962,0
-9.021462,15.10273,0
-9.021462,15.10273,0
-9.021462,15.10273,0
-8.967795,14.84586,0
-8.967795,14.84586,0
-8.967795,14.84586,0
-8.967795,14.84586,0
-9.049269,15.23581,0
3.989808,8.500868,0
18.14732,10.20605,0
32.00159,13.74497,0
32.00159,13.74497,0
32.00159,13.74497,0
32.00159,13.74497,0
32.00159,13.74497,0
32.67675,13.91743,0
32.67675,13.91743,0
32.67675,13.91743,0
32.67675,13.91743,0
32.67675,13.91743,0
32.67675,13.91743,0
32.67675,13.91743,0
33.95905,14.24498,0
33.79886,14.20406,0
33.59399,14.15173,0
23.27263,5.446853,0
10.93171,-3.057653,0
-1.376206,-11.51107,0
-3.968093,-13.29125,0
-3.968093,-13.29125,0
-3.968093,-13.29125,0
-3.968093,-13.29125,0
-3.968093,-13.29125,0
-3.968093,-13.29125,0
-3.968093,-13.29125,0
-3.968093,-13.29125,0
-4.554877,-13.69427,0
-5.125494,-14.08619,0
-5.125494,-14.08619,0
-5.125494,-14.08619,0
-5.125494,-14.08619,0
-5.125494,-14.08619,0
-5.125494,-14.08619,0
-5.125494,-14.08619,0
-5.125494,-14.08619,0
-5.125494,-14.08619,0
-4.981179,-13.98707,0
-5.955207,-14.65609,1
-5.588404,-14.40415,1
-5.588404,-14.40415,1
-5.588404,-14.40415,1
-5.588404,-14.40415,1
-5.588404,-14.40415,1
-5.588404,-14.40415,1
-5.588404,-14.40415,1
-5.588404,-14.40415,1
-5.588404,-14.40415,1
-5.588404,-14.40415,1
-5.106234,-14.07297,1
8.575317,-11.59845,1
0.8547003,-0.2145537,1
-8.193925,11.91911,1
-8.471706,12.29159,1
-8.730013,12.63797,1
-8.730013,12.63797,1
-8.730013,12.63797,1
-8.730013,12.63797,1
-8.730013,12.63797,1
-8.730013,12.63797,1
-8.730013,12.63797,1
-9.653954,13.87691,1
-9.532026,13.71341,1
-9.368067,13.49355,1
-9.368067,13.49355,1
-9.368067,13.49355,1
-9.368067,13.49355,1
-9.368067,13.49355,1
-9.368067,13.49355,1
-9.368067,13.49355,1
-9.368067,13.49355,1
-9.368067,13.49355,1
-9.368067,13.49355,1
-8.988789,12.98497,1
-10.96004,15.62828,1
-10.96004,15.62828,1
-9.639474,13.85749,1
-9.639474,13.85749,1
-9.639474,13.85749,1
-9.639474,13.85749,1
-9.639474,13.85749,1
-9.639474,13.85749,1
-9.639474,13.85749,1
-9.639474,13.85749,1
-9.639474,13.85749,1
-9.528474,13.70865,1
-9.378584,13.50766,1
-9.19764,13.26502,1
-9.19764,13.26502,1
-9.19764,13.26502,1
-9.19764,13.26502,1
-9.19764,13.26502,1
-9.19764,13.26502,1
-9.19764,13.26502,1
-9.19764,13.26502,1
-9.19764,13.26502,1
-9.19764,13.26502,1
-8.875923,12.83362,1
-15.77926,0.2289255,1
-1.894526,0.01329329,1
13.2852,0.498102,1
27.85204,0.9633365,1
27.85204,0.9633365,1
27.85204,0.9633365,1
27.85204,0.9633365,1
27.85204,0.9633365,1
27.85204,0.9633365,1
27.85204,0.9633365,1
27.85204,0.9633365,1
28.03959,0.9693263,1
28.21219,0.974839,1
29.50294,1.016063,1
29.50294,1.016063,1
29.50294,1.016063,1
29.19535,1.006239,1
28.87513,0.9960118,1
28.87513,0.9960118,1
28.87513,0.9960118,1
28.87513,0.9960118,1
29.88962,1.028412,1
29.3315,1.010587,1
28.61356,0.9876581,1
28.61356,0.9876581,1
28.61356,0.9876581,1
28.61356,0.9876581,1
28.61356,0.9876581,1
29.05572,1.001779,1
29.05572,1.001779,1
29.05572,1.001779,1
29.05572,1.001779,1
29.05572,1.001779,1
29.05572,1.001779,1
29.05572,1.001779,1
27.51764,0.9526582,1
28.85689,0.9954294,1
29.15581,1.004976,1
29.15581,1.004976,1
29.15581,1.004976,1
29.15581,1.004976,1
29.15581,1.004976,1
29.15581,1.004976,1
29.15581,1.004976,1
29.15581,1.004976,1
29.15581,1.004976,1
29.15581,1.004976,1
28.44283,0.9822057,1
18.61067,0.9989595,1
