Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
0,1,592,1,0,0,0,0,0
0,1,613,4,0,0,0,0,0
0,1,593,0,1,0,0,0,0
2,3,604,1,1,0,0,0,0
3,3,577,1,1,0,0,0,0
7,5,590,1,1,0,1,0,0
5,6,573,1,1,0,3,0,0
7,6,582,1,1,0,3,1,0
5,6,558,0,1,0,3,2,0
9,8,566,0,1,0,3,2,0
5,7,545,1,0,0,2,1,0
12,8,552,4,0,1,3,1,0
6,8,538,3,0,1,2,1,0
14,8,545,4,0,1,3,2,0
4,9,502,0,0,1,1,2,0
12,10,511,1,0,2,1,3,0
8,11,475,1,0,2,2,2,0
12,12,490,2,0,4,2,5,0
8,13,447,3,0,3,2,5,0
10,12,275,5,1,1,3,5,0
7,16,412,5,1,2,5,8,0
7,10,239,6,0,1,2,2,0
14,15,426,6,0,1,6,4,0
3,11,393,1,0,0,2,1,0
1,12,473,2,0,1,0,0,0
0,13,487,0,0,0,0,0,0
0,13,552,2,0,0,0,0,0
0,0,563,1,0,0,0,0,0
0,0,594,0,0,0,0,0,0
0,0,606,0,0,0,0,0,0
0,0,618,0,0,0,0,0,0
0,0,625,0,0,0,0,0,0
0,0,635,0,0,0,0,0,0
0,0,636,0,0,0,0,0,0
0,0,643,1,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,577,1,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,620,0,0,0,0,0,0
0,0,623,2,0,0,0,0,0
0,0,611,4,0,0,0,0,0
0,0,612,8,0,0,0,0,0
0,0,608,2,0,0,0,0,0
0,0,613,6,0,0,0,0,0
0,1,600,2,0,0,0,0,0
1,1,610,2,0,0,0,1,0
0,1,590,2,0,0,1,0,0
2,1,594,2,0,0,1,0,0
1,1,580,0,0,0,3,0,0
5,1,589,1,0,0,3,0,0
4,0,565,3,0,0,3,0,0
11,1,570,5,0,0,3,0,0
4,1,549,0,0,1,1,0,0
6,1,559,0,0,1,1,0,0
3,2,542,1,0,1,0,0,0
9,6,554,3,0,1,0,2,0
4,6,530,2,0,1,1,3,0
